,bookID,title,authors,quantity
8387,32286,A Mad People's History of Madness,Dale Peterson,15
8388,32289,A Primate's Memoir: A Neuroscientist's Unconventional Life Among the Baboons,Robert M. Sapolsky,19
8389,32295,Blame It on the Brain: Distinguishing Chemical Imbalances  Brain Disorders  and Disobedience,Edward T. Welch,15
8390,32298,Blame!  Vol. 7,Tsutomu Nihei,7
8391,32300,The Berenstain Bears and the Blame Game,Stan Berenstain/Jan Berenstain,11
8392,32302,Blame!  Vol. 8,Tsutomu Nihei,11
8393,32303,The New Don't Blame Mother: Mending the Mother-Daughter Relationship,Paula J. Caplan,23
8394,32307,Blame It on Paris,Laura Florand,15
8395,32313,No Wind of Blame (Inspector Hemingway #1),Georgette Heyer,15
8396,32316,Uncle John's Presents Blame It on the Weather: Amazing Weather Facts,David W. Phillips/Michael Parfit/Suzanne Chisholm/Bathroom Readers' Institute,19
8397,32317,Who's To Blame (Sweet Valley High  #66),Francine Pascal/Kate William,19
8398,32323,Blame! #1,Tsutomu Nihei,19
8399,32328,Air Gear  Vol. 2 (Air Gear  #2),Oh! Great/大暮 維人,15
8400,32329,Air Gear  Vol. 3 (Air Gear  #3),Oh! Great/大暮 維人,15
8401,32330,Air Gear  Vol. 1 (Air Gear  #1),Oh! Great/大暮 維人,23
8402,32331,Air Gear  Vol. 4 (Air Gear  #4),Oh! Great/大暮 維人,19
8403,32338,Fire in the Minds of Men: Origins of the Revolutionary Faith,James H. Billington,15
8404,32349,Mutant Message Down Under,Marlo Morgan,15
8405,32350,Mutants & Masterminds: RPG,Steve Kenson/Ramón Pérez,15
8406,32351,Mutants: On Genetic Variety and the Human Body,Armand Marie Leroi,23
8407,32353,The New Mutants Classic  Vol. 1,Chris Claremont/Bob McLeod,23
8408,32358,James Dean: The Mutant King: A Biography,David Dalton,19
8409,32370,Dry,Augusten Burroughs,7
8410,32373,Yes  Your Teen Is Crazy!: Loving Your Kid Without Losing Your Mind,Michael J. Bradley,19
8411,32386,El Retrato De Dorian Gray,Oscar Wilde,7
8412,32396,Henry IV  Part 1,William Shakespeare/Barbara A. Mowat/Paul Werstine,7
8413,32398,Henry IV  Part 2,William Shakespeare/Barbara A. Mowat/Paul Werstine,15
8414,32400,Henry IV  part II,William Shakespeare,15
8415,32401,King Henry IV  Part 2,William Shakespeare/Arthur Raleigh Humphreys,15
8416,32408,Piccole donne,Louisa May Alcott/Jame's Prunier/Laura Cangemi,11
8417,32410,I Henry IV,William Shakespeare/Gordon McMullan,23
8418,32413,Collected Plays: Henry IV  The Man with the Flower in His Mouth  Right You Are,Luigi Pirandello/Henry Reed,15
8419,32414,Henry IV  Parts I & II,William Shakespeare/Ronald K. Levao,7
8420,32417,Black Sunday,Thomas  Harris,19
8421,32418,Hannibal (Hannibal Lecter  #3),Thomas  Harris,15
8422,32419,The Hannibal Lecter Trilogy,Thomas  Harris,15
8423,32421,Velocity,Dean Koontz,23
8424,32422,Hideaway,Dean Koontz,23
8425,32424,Lightning,Dean Koontz,7
8426,32426,Icebound,David Axton/Dean Koontz,7
8427,32427,The Servants of Twilight / Darkfall / Phantoms,Dean Koontz/Leigh Nichols,11
8428,32428,Shadow Fires,Leigh Nichols/Dean Koontz,23
8429,32430,The Bad Place,Dean R. Koontz,11
8430,32432,Fear Nothing (Moonlight Bay  #1),Dean Koontz,19
8431,32433,The Key to Midnight,Dean Koontz/Leigh Nichols,19
8432,32434,Mr. Murder,Dean Koontz,7
8433,32435,Phantoms,Dean Koontz,23
8434,32437,The Face,Dean Koontz,11
8435,32438,Shattered,Dean Koontz,7
8436,32439,Intensity,Dean Koontz,19
8437,32441,The Good Guy,Dean Koontz,11
8438,32443,The Eyes of Darkness,Leigh Nichols/Dean Koontz,11
8439,32446,The Door to December,Richard Paige/Dean Koontz,7
8440,32453,The Servants of Twilight,Leigh Nichols/Dean Koontz,11
8441,32456,Darkfall,Dean Koontz,7
8442,32461,Ghosts and Grisly Things,Ramsey Campbell/Jack Dann/Dennis Etchison,19
8443,32483,Shakespeare: The Biography,Peter Ackroyd,23
8444,32484,The Necessary Shakespeare,William Shakespeare,11
8445,32487,Shakespeare After All,Marjorie Garber,19
8446,32488,Playing Shakespeare: An Actor's Guide,John   Barton/Luann Walther,23
8447,32498,John Grisham Value Collection: A Time to Kill  The Firm  The Client,John Grisham/Michael Beck/Blair Brown/D.W. Moffett,23
8448,32499,The Pelican Brief,John Grisham,15
8449,32500,The Harry Bosch Novels  Volume 1: The Black Echo / The Black Ice / The Concrete Blonde (Harry Bosch #1-3),Michael Connelly,7
8450,32501,Echo Park (Harry Bosch  #12; Harry Bosch Universe  #16),Michael Connelly,23
8451,32502,Angels Flight (Harry Bosch  #6; Harry Bosch Universe  #7),Michael Connelly,15
8452,32503,The Harry Bosch Novels  Volume 2: The Last Coyote / Trunk Music / Angels Flight (Harry Bosch  #4-6),Michael Connelly,15
8453,32505,The Closers (Harry Bosch  #11; Harry Bosch Universe  #14),Michael Connelly,11
8454,32506,The Poet (Jack McEvoy  #1; Harry Bosch Universe  #5),Michael Connelly,23
8455,32507,Chasing the Dime,Michael Connelly,23
8456,32508,The Black Echo (Harry Bosch  #1; Harry Bosch Universe  #1),Michael Connelly,15
8457,32509,Tales From Shakespeare,Charles Lamb/Mary Lamb/Arthur Rackham,15
8458,32510,Shakespeare's Champion (Lily Bard  #2),Charlaine Harris,11
8459,32511,Will in the World: How Shakespeare Became Shakespeare,Stephen Greenblatt,23
8460,32514,Sonnets,William Shakespeare/Barbara A. Mowat/Paul Werstine,19
8461,32516,Shakespeare's Trollop (Lily Bard  #4),Charlaine Harris,11
8462,32517,Shakespeare's Kitchen: Renaissance Recipes for the Contemporary Cook,Francine Segan/Tim Turner/Patrick O'Connell,7
8463,32520,Sonnets,William Shakespeare/Stephen  Booth,23
8464,32522,The Art of Shakespeare's Sonnets,Helen Vendler,15
8465,32523,Hide (Detective D.D. Warren  #2),Lisa Gardner,15
8466,32527,Alone (Detective D.D. Warren  #1),Lisa Gardner/Anna Fields,19
8467,32530,The Third Victim (Quincy & Rainie  #2),Lisa Gardner,19
8468,32532,On Becoming a Novelist,John Gardner/Raymond Carver,23
8469,32533,The Art of Fiction: Notes on Craft for Young Writers,John Gardner,15
8470,32534,October Light,John Gardner/Tom Bissell,19
8471,32537,Excellence,John W. Gardner,23
8472,32540,Conversations with Bernard Malamud (Literary Conversations),J. Michael Lennon/Lawrence M. Lasher,11
8473,32552,Essential Tales and Poems,Edgar Allan Poe/Benjamin F. Fisher,15
8474,32558,Poetry  Tales and Selected Essays,Edgar Allan Poe/Gary Richard Thompson/G.R. Thompson/Patrick F. Quinn,15
8475,32560,The Complete Stories,Franz Kafka/Nahum N. Glatzer/John Updike,7
8476,32561,The Sons,Franz Kafka/Edwin Muir/Willa Muir/Eithne Wilkins/Ernst Kaiser/Mark Anderson/Arthur S. Wensinger,7
8477,32572,The Metamorphosis and Other Stories,Franz Kafka/Donna Freed/Jason Baker,23
8478,32574,The Metamorphosis And Other Stories,Franz Kafka/Joachim Neugroschel,15
8479,32576,Metamorphosis (Star Trek: The Next Generation),Jean Lorrah,11
8480,32578,Lolita,Richard Corliss,23
8481,32579,Lolita: The Screenplay,Vladimir Nabokov,11
8482,32581,Lolita,Vladimir Nabokov/Martin Amis,19
8483,32584,Mysteries,Knut Hamsun/Sverre Lyngstad,7
8484,32585,Hunger,Knut Hamsun/George Egerton,15
8485,32588,Victoria,Knut Hamsun/Oliver Stallybrass,11
8486,32589,The Wanderer,Knut Hamsun/Oliver Stallybrass/Gunnvor Stallybrass,15
8487,32590,Pan,Knut Hamsun/Sverre Lyngstad,23
8488,32591,The Last Joy,Knut Hamsun/Sverre Lyngstad,15
8489,32592,In Wonderland,Knut Hamsun/Sverre Lyngstad,15
8490,32609,Guilty as Charged,Scott Turow/Sarah Shankman/Jay Brandon/Jeremiah Healy/Ed Gorman/John Jakes/Maynard F. Thomson/Lia Matera/Susan Dunlap/Bill Pronzini/John Lutz/Andrew Klavan/Marcia Muller/Stuart M. Kaminsky/Carolyn Wheat/Stan Washburn/Valerie Frankel,11
8491,32610,On the Shoulders of Giants: The Great Works of Physics and Astronomy,Stephen Hawking/Isaac Newton/Nicolaus Copernicus/Albert Einstein/Johannes Kepler/Galileo Galilei,19
8492,32625,Visions of Heaven and Hell,Clive Barker,7
8493,32626,Books of Blood: Volumes One to Three (Books of Blood #1-3),Clive Barker,15
8494,32627,Everville (Book of the Art #2),Clive Barker,7
8495,32628,The Great and Secret Show (Book of the Art #1),Clive Barker,19
8496,32636,Abarat: Days of Magic  Nights of War,Clive Barker,11
8497,32637,Imajica: The Reconciliation,Clive Barker,15
8498,32639,Sacrament,Clive Barker,11
8499,32640,The Inhuman Condition (Books of Blood  #4),Clive Barker,19
8500,32649,Notebook of a Return to the Native Land,Aimé Césaire/Annette Smith/Clayton Eshleman,11
8501,32650,The Return of the Native,Thomas Hardy/Alexander Theroux,15
8502,32656,The Return of the Native,Thomas Hardy/Phillip Mallett,7
8503,32664,The Stephen King Collection: Stories from Night Shift,Stephen King/John  Glover,23
8504,32667,Blood and Smoke,Stephen King,23
8505,32668,LT's Theory of Pets,Stephen King,7
8506,32679,Carretera maldita,Richard Bachman/Stephen King/Joseph M. Apfelbäume,15
8507,32680,Silver Bullet,Stephen King/Bernie Wrightson,15
8508,32682,Patriot Games (Jack Ryan  #1),Tom Clancy,11
8509,32686,Legends,Robert Silverberg/Stephen King/Robert Jordan/Terry Goodkind/Anne McCaffrey/Orson Scott Card/Tad Williams/George R.R. Martin/Raymond E. Feist/Terry Pratchett/Ursula K. Le Guin,15
8510,32689,Bare Bones: Conversations on Terror with Stephen King,Tim Underwood/Chuck Miller/Stephen King,23
8511,32691,Four Past Midnight,Stephen King,19
8512,32692,Gerald's Game,Stephen King,7
8513,32694,Faithful: Two Diehard Boston Red Sox Fans Chronicle the Historic 2004 Season,Stewart O'Nan/Stephen King,15
8514,32695,El talismán,Stephen King/Peter Straub/Pilar Giralt Gorina,15
8515,32696,El umbral de la noche,Stephen King/Gregorio Vlastelica/Eduardo Goligorsky,15
8516,32702,Rabia,Richard Bachman/Stephen King/Hernán Sabaté Vargas,7
8517,32703,The Diary of Ellen Rimbauer: My Life at Rose Red,Joyce Reardon/Steven Rimbauer/Ridley Pearson,19
8518,32709,Now and on Earth,Jim Thompson/Stephen King,15
8519,32714,The Monkey,Stephen King/David Purdham,23
8520,32715,Desperation / The Regulators: Box Set,Stephen King/Richard Bachman,7
8521,32720,Ojos de fuego,Stephen King/Eduardo Goligorsky,15
8522,32737,Tevye's Daughters: Collected Stories of Sholom Aleichem,Sholom Aleichem/Frances Butwin,19
8523,32741,Favorite Tales of Sholom Aleichem,Sholom Aleichem/Ben Shahn/Frances Butwin/Julius Butwin,19
8524,32750,Brown Girl  Brownstones,Paule Marshall/Mary Helen Washington/Edwidge Danticat,23
8525,32760,V.,Thomas Pynchon,19
8526,32765,Gimpel the Fool: And Other Stories,Isaac Bashevis Singer/Saul Bellow,23
8527,32767,At the Mountains of Madness,H.P. Lovecraft/China Miéville/S.T. Joshi,7
8528,32768,At the Mountains of Madness and Other Novels,H.P. Lovecraft/James Turner/S.T. Joshi/August Derleth,7
8529,32769,At the Mountains of Madness and Other Tales of Terror,H.P. Lovecraft,23
8530,32773,Mountain Madness (Wilderness  #24),David   Robbins/David Thompson,11
8531,32774,At the Mountains of Madness and Other Novels of Terror,H.P. Lovecraft/August Derleth/E. Hoffmann Price,23
8532,32778,The Aeneid,Virgil/Robert Fitzgerald,11
8533,32779,The Aeneid (Verse Translation),Virgil/Rolfe Humphries,19
8534,32780,The Iliad,Homer/Andrew Lang,23
8535,32781,War and the Iliad,Simone Weil/Rachel Bespaloff/Mary McCarthy/Christopher E.G. Benfey/Hermann Broch,23
8536,32782,The Iliad,Homer/Victor G. Ambrus/Nick McCarty,11
8537,32807,Trojan Odyssey (Dirk Pitt  #17),Clive Cussler,7
8538,32810,The Divine Comedy II: Purgatory,Dante Alighieri/Dorothy L. Sayers/C.W. Scott-Giles,19
8539,32811,The Divine Comedy,Dante Alighieri/C.H. Sisson/David H. Higgins,23
8540,32812,Paradiso (The Divine Comedy  #3),Dante Alighieri/Dorothy L. Sayers/Barbara Reynolds,15
8541,32813,Modern Reader's Guide to Dante's the Divine Comedy,Joseph Gallagher,11
8542,32814,The Canterbury Tales,Geoffrey Chaucer/Nevill Coghill,23
8543,32816,The Canterbury Tales: Fifteen Tales and the General Prologue,Geoffrey Chaucer/V.A. Kolve/Glending Olson,19
8544,32823,Fanning the Flame: Bible  Cross  and Mission,Chris    Green/Chris Wright/Paul Douglas Gardner,23
8545,32827,From the Earth to the Moon (Extraordinary Voyages  #4),Jules Verne,7
8546,32828,The Mammoth Book of New Jules Verne Adventures: Return to the Center of the Earth and Other Extraordinary Voyages  New Tales by the Heirs of Jules Verne,Mike Ashley/Eric Brown/Keith Brooke/Johan Heliot/Kevin J. Anderson/Sarah A. Hoyt/Justina Robson/Adam Roberts/Paul Di Filippo/Tim Lebbon/Molly Brown/Tony Ballantyne/Stephen Baxter/Richard A. Lupoff/Sharan Newman/Michael Pagel/Liz Williams/Brian Stableford/James Lovegrove/Ian Watson/Peter Criwther/Laurent Genefirt/F. Gwynplaine MacIntyre/Michael Mallory,11
8547,32829,Journey to the Center of the Earth (Extraordinary Voyages  #3),Jules Verne,11
8548,32830,20 000 Leagues Under The Sea,Pauline Francis/Jules Verne,7
8549,32831,The Mysterious Island (Extraordinary Voyages  #12),Jules Verne/Caleb Carr/Jordan Stump,11
8550,32832,The Lighthouse at the End of the World,Jules Verne,7
8551,32833,The World of Jules Verne,Gonzague Saint Bris/Arthur C. Clarke/Stéphane Heuet/Helen Marx/Saint-Bris Gonzague,11
8552,32835,The End of Nana Sahib: The Steam House (Extraordinary Voyages  #20),Jules Verne/Agnes D. Kingston,15
8553,32836,Around the World in Eighty Days,Jules Verne/Herbert R. Lottman/Jacqueline Rogers,11
8554,32843,Around the World in Eighty Days,Jules Verne/George M. Towle/Bruce Sterling,23
8555,32844,The Mysterious Island,Jules Verne/Jordan Stump/Caleb Carr,7
8556,32849,Adrift in the Pacific: Two Years Holiday (Extraordinary Voyages  #32),Jules Verne,23
8557,32854,Final Payments,Mary Gordon,15
8558,32872,Sliver of Truth (Ridley Jones #2),Lisa Unger,19
8559,32880,The Mothman Prophecies,John A. Keel,19
8560,32884,Intimate Communion: Awakening Your Sexual Essence,David Deida/Lorrie Bortner,7
8561,32893,Letter to a Man in the Fire: Does God Exist and Does He Care?,Reynolds Price,7
8562,32899,The Promise of Rest,Reynolds Price/Mary Bess Engel,11
8563,32900,Perfect Match,Jodi Picoult,19
8564,32913,Demon Box,Ken Kesey,23
8565,32915,Sailor Song,Ken Kesey,15
8566,32916,On the Bus: The Complete Guide to the Legendary Trip of Ken Kesey and the Merry Pranksters and the Birth of Counterculture,Paul Perry/Ken Babbs,7
8567,32919,The Further Inquiry,Ken Kesey/Ron Bevirt,7
8568,32929,Goodnight Moon,Margaret Wise Brown/Clement Hurd,11
8569,32936,Goodnight Moon 123: A Counting Book (Over the Moon),Margaret Wise Brown/Clement Hurd,15
8570,32939,New Rules: Polite Musings from a Timid Observer,Bill Maher,7
8571,32941,True Story,Bill Maher,7
8572,32942,Does Anybody Have a Problem With That? The Best of Politically Incorrect,Bill Maher,7
8573,32946,The Outsiders,S.E. Hinton,7
8574,32947,Outsiders Within: Writing on Transracial Adoption,Jane Jeong Trenka/Julia Chinyere Oparah,23
8575,32950,Outsiders  Vol. 5: The Good Fight,Judd Winick/Matthew Clark/Art Thibert/Pop Mhan/Ron Randall,7
8576,32951,Sister Outsider: Essays and Speeches,Audre Lorde,19
8577,32957,Caramelo,Sandra Cisneros,7
8578,32961,The House on Mango Street,Sandra Cisneros,7
8579,32964,Selections from Homer’s Iliad,Homer/Allen Rogers Benner/Mark W. Edwards,19
8580,32966,The Merchant of Venice,William Shakespeare,11
8581,32975,Nancy Drew: Girl Detective: #1-4,Carolyn Keene,23
8582,32977,Nancy's Mysterious Letter (Nancy Drew Mystery Stories  #8),Carolyn Keene/Walter Karig,15
8583,32979,The Secret of the Old Clock (Nancy Drew Mystery Stories  #1),Carolyn Keene/Russell H. Tandy/Sara Paretsky,23
8584,32980,The Mystery at the Moss-covered Mansion (Nancy Drew Mystery Stories  #18),Carolyn Keene/Russell H. Tandy/Mildred Benson,19
8585,32981,The Mystery of the Brass-Bound Trunk (Nancy Drew Mystery Stories  #17),Carolyn Keene/Mildred Benson,19
8586,32986,The Mantle of the Prophet: Religion and Politics in Iran,Roy Mottahedeh,11
8587,32987,The Greatest Generation,Tom Brokaw,7
8588,32994,Maverick: The Success Story Behind the World's Most Unusual Workplace,Ricardo Semler,15
8589,33001,Weekend Warriors (Sisterhood  #1),Fern Michaels,7
8590,33002,The Weekend Novelist,Robert J. Ray/Bret Norris,23
8591,33007,The Week-End Book,Francis Meynell/John Julius Norwich/Francis Maynell,23
8592,33008,North Carolina Weekends,Lynn Setzer,7
8593,33013,Far from the Madding Crowd,Thomas Hardy/Margaret Drabble,19
8594,33015,Selected Poems,Thomas Hardy/Robert Mezey,19
8595,33017,Selected Poetry,Thomas Hardy/Samuel Hynes,15
8596,33024,Underworld (Underworld  #1),Greg Cox/Danny McBride/Len Wiseman/Kevin Grevioux,19
8597,33025,Underworld: The Mysterious Origins of Civilization,Graham Hancock,11
8598,33026,The Dream and the Underworld,James Hillman,23
8599,33028,Underworld (Star Wars: The Last of the Jedi  #3),Jude Watson,7
8600,33029,Star Wars: Underworld - The Yavin Vassilika,Mike Kennedy/Carlos Meglia,19
8601,33030,Underworld: Blood Enemy (Underworld  #2),Greg Cox/Len Wiseman/Kevin Grevioux,11
8602,33032,Queen of the Underworld,Gail Godwin,19
8603,33046,Ve  perro ¡Ve!,P.D. Eastman/Adolfo Pérez Perdomo,19
8604,33052,Murder in the Cathedral,T.S. Eliot,19
8605,33057,Cathedral  Forge  and Waterwheel: Technology and Invention in the Middle Ages,Frances Gies/Joseph Gies,7
8606,33064,L'Équilibre du monde,Rohinton Mistry/Françoise Adelstain,7
8607,33075,In the Kitchen with Rosie: Oprah's Favorite Recipes,Rosie Daley/Oprah Winfrey,11
8608,33130,King Richard II,William Shakespeare/Andrew Gurr,7
8609,33131,King Richard II,William Shakespeare/Charles R. Forker,11
8610,33133,King Richard II,William Shakespeare/Andrew Gurr,7
8611,33137,Floating in My Mother's Palm,Ursula Hegi/John Collier/Francine Kass,23
8612,33139,Tearing the Silence: On Being German in America,Ursula Hegi,19
8613,33144,Paint it Black,Janet Fitch,11
8614,33151,The Tempest,William Shakespeare/Peter Hulme/William H. Sherman,23
8615,33152,The Day of the Tempest (Dragonlance: Dragons of a New Age  #2),Jean Rabe,7
8616,33153,A Tempest,Aimé Césaire/Richard Miller,23
8617,33155,A Midsummer Night's Dream,William Shakespeare/Harold F. Brooks,7
8618,33157,A Midsummer Night's Dream (SparkNotes Literature Guide),SparkNotes/William Shakespeare,15
8619,33158,A Midsummer Night's Dream,William Shakespeare/R.A. Foakes,7
8620,33159,Minuit dans le jardin du bien et du mal,John Berendt,7
8621,33169,Les Essais (mis en français moderne par Claude Pinganaud),Michel de Montaigne,15
8622,33174,Cliffs Notes on Hugo's Les Miserables,Amy L. Marsland,7
8623,33175,Les Misérables,Victor Hugo/Norman Denny,15
8624,33179,Hamlet in Purgatory,Stephen Greenblatt,15
8625,33180,From Hinton to Hamlet: Building Bridges between Young Adult Literature and the Classics,Sarah K. Herz/Donald R. Gallo,15
8626,33185,Hamlet,William Shakespeare/Burton Raffel/Harold Bloom,19
8627,33186,Hamlet  Prince of Denmark,William Shakespeare/Philip Edwards/Robert Hapgood,15
